ids,net_count_rates,source_percents,hardness_ratios,mjds,tins,diskbb_norms,gammas,nthcomp_norms,red_pgs
2130360201_3,2.363,81.2,0.500496406650697,58558.5575,0.2,5818.2,1.70249,0.00997451,1.128090909090909
1130360232_0,32.13,98.5,0.35987852714852386,58328.4435185,0.2,414588.0,2.17502,0.204319,1.7154314720812183
1130360167_0,-1.161,-65.4,5.0992513849043455,58236.1485185,0.212355,16724.6,3.64758,1.84037e-18,8.405119047619047
2130360211_0,0.1025,22.8,0.8338884672245999,58612.2601968,0.2,1836.54,1.1,0.000110063,0.8089583333333333
1130360221_1,1.604,82.6,0.5371589115317428,58315.5919676,0.2,13255.6,1.19963,0.00317737,0.8488888888888888
1050360105_6,4871.0,99.9,0.3462906254866255,58009.1013889,0.2,16366900.0,2.36331,45.6072,1.8437810945273634
1130360181_2,78.8,91.4,0.010392419291861053,58259.7488889,0.337914,74666.3,3.64758,0.278497,16.377860696517413
1130360157_4,48.88,99.0,0.01777508595867751,58215.7551852,0.303237,106939.0,3.64758,0.152587,12.594852941176471
1130360204_0,84.94,98.0,0.14027723384834684,58292.6001389,0.273681,185419.0,3.19873,0.955446,2.6435051546391755
1130360198_0,0.8471,39.8,0.33373243952603676,58284.1713773,0.254779,213.554,2.28488,0.0094141,2.2120606060606063
1130360233_0,7.45,93.9,0.4294191863057389,58333.6274074,0.2,40427.7,1.98197,0.0426287,1.1866935483870968
1130360157_1,50.99,99.3,0.020898958179735284,58215.5645718,0.305895,107044.0,4.0,0.197483,2.074153846153846
1050360113_4,10950.0,100.0,0.3066468460971497,58017.2688426,0.2,4080230.0,2.62896,144.53,210.42039800995025
1130360225_1,6.729,90.6,0.48311988810395,58320.7278009,0.2,24206.0,1.80259,0.0317229,0.8553521126760563
1130360186_1,34.3,96.2,0.29363009055227146,58270.9313657,0.2,617648.0,2.42365,0.26401,1.838080808080808
1130360179_0,35.72,98.1,0.12790461505699677,58255.5947222,0.280621,97102.1,2.71963,0.180045,1.4566129032258064
1050360105_29,4416.0,99.9,0.3878883641035065,58009.8711343,0.2,18537400.0,2.17066,32.533,23.736716417910447
1130360260_0,-0.6325,-7.0,-1.3606140003954914,58379.3649769,0.2,0.1,1.19365,7.16247e-05,1.612089552238806
1130360107_0,6488.0,100.0,0.31066674511008724,58030.7150463,0.2,12464300.0,2.56683,78.1277,23.269402985074624
1130360261_0,0.1369,12.8,0.19657908633499346,58380.0212847,1.44862,0.1,1.63251,1.82309e-10,2.2987142857142855
1130360103_0,9077.0,100.0,0.2982748486822357,58026.724213,0.2,3469010.0,2.67024,125.272,245.87258706467662
1050360108_0,5504.0,99.9,0.3683994122108286,58012.1870949,0.2,19726200.0,2.26456,45.7786,26.566417910447765
1050360115_20,10530.0,100.0,0.2821334805550156,58019.8661574,0.276043,0.1,2.79911,139.742,60.961691542288555
1130360262_0,0.6972,64.5,0.4772528111571851,58381.2459954,0.2,3289.29,1.89409,0.00391512,0.9556470588235294
1050360105_10,4657.0,100.0,0.3461162086599002,58009.1059722,0.2,16682500.0,2.36266,44.3744,2.1822885572139303
1130360245_0,0.9017,61.0,0.5463694059725315,58351.1905208,0.577163,6.14779,1.1,0.00122186,1.0101333333333333
1050360117_7,10000.0,100.0,0.27720762092447365,58021.9807755,0.270794,0.1,2.82333,137.549,311.74089552238803
1050360119_3,9267.0,100.0,0.251896179991106,58023.7246412,0.37527,0.1,3.09091,114.297,183.41218905472635
1130360108_0,6500.0,98.8,0.3132562365603901,58031.3609144,0.2,12711900.0,2.53704,75.6934,2.739651741293532
1130360131_7,1212.0,100.0,0.1122898439943075,58137.8873843,0.748275,7265.52,3.64758,1.18729e-05,420.5258288770054
1130360130_6,1210.0,100.0,0.11321233870763274,58136.4709838,0.645633,12448.0,3.64758,0.921879,205.37167597765364
1130360107_5,6469.0,100.0,0.3150520225788094,58030.7248843,0.2,14095200.0,2.54175,75.4652,2.0819402985074626
1130360283_2,1.992,81.7,0.4533376933616893,58502.8292245,0.206,4416.9,1.91248,0.0114232,1.0603030303030303
1050360118_4,10080.0,100.0,0.2994938591325971,58022.8808333,0.2,2905050.0,2.66817,139.067,260.8964179104478
1130360175_4,-5.25,-44.2,1.7134714843612566,58245.6745486,0.2,0.105716,3.64758,2.12585e-08,1.5943373493975905
1050360104_6,4852.0,100.0,0.3477435099730364,58008.7405324,0.2,15776300.0,2.36841,45.7808,7.047661691542288
1130360139_0,522.5,94.5,0.06570142145443517,58176.1633333,0.429232,64167.6,3.64758,2.79697,38.681890547263684
1130360285_3,-24.95,-212.4,1.537770017908835,58535.2067708,0.2,0.251679,3.64758,7.39855e-11,108.73353233830845
1130360130_7,1218.0,99.9,0.11177161041926532,58136.4866435,0.467793,60467.4,3.64758,7.97161,8.101866666666666
1130360175_5,-1.324,-25.8,0.9560015883680477,58245.73875,0.2,0.100003,3.64758,1.8629e-09,2.2469154228855723
1130360158_3,29.35,95.7,0.029764835729776857,58218.9725579,0.269663,146493.0,4.0,0.182579,2.472857142857143
1130360156_0,62.33,99.4,0.024321206020020185,58214.0215046,0.314703,99825.8,3.64758,0.218243,7.841068702290077
1130360226_5,9.849,89.6,0.46938993531804907,58321.6277662,0.2,36533.7,1.88503,0.0523221,1.2114835164835165
1050360110_3,7636.0,99.9,0.3384999001999504,58014.6958796,0.2,17158000.0,2.42937,78.4809,13.830049751243783
1050360116_6,10190.0,100.0,0.2791580214498015,58020.3178472,0.277255,0.1,2.81368,136.577,27.858159203980097
1130360265_5,1.568,81.5,0.7927066147807168,58384.5983333,0.214349,6225.6,1.1,0.00265245,0.8673469387755102
1130360134_0,1179.0,99.9,0.1106557955979796,58140.0171875,0.952266,1638.85,3.64758,0.705964,166.2339240506329
1130360229_2,36.52,98.8,0.33299406923326874,58325.5495949,0.2,493102.0,2.29668,0.265226,2.2998
1130360233_4,7.262,95.5,0.45627001104852155,58333.7560301,0.2,49270.4,1.87861,0.0357843,1.46734693877551
1050360118_5,10020.0,100.0,0.29901861902004157,58022.9292014,0.2,2808540.0,2.67163,138.677,251.9752736318408
1050360105_27,4631.0,99.5,0.36904012961471766,58009.7424306,0.2,17718800.0,2.25628,37.997,19.891741293532338
1130360178_4,0.5514,58.9,0.09174657229698374,58252.4392276,0.2,11723.9,3.34751,0.0184072,0.9277777777777777
1130360107_9,6399.0,100.0,0.31637192971404954,58030.7314699,0.2,13522000.0,2.54179,74.738,2.1888059701492537
1050360110_1,8065.0,99.9,0.33420852573268667,58014.3785995,0.2,15569500.0,2.4552,85.772,24.371940298507464
1050360106_9,4761.0,99.9,0.37784071913528156,58010.5215856,0.2,18849400.0,2.22011,37.3526,8.103980099502488
1130360157_0,52.3,99.4,0.02124184245902288,58215.2428472,0.306787,104134.0,3.64758,0.163015,6.710826446280992
1130360138_0,540.0,99.0,0.0759596800251692,58175.7774421,0.424307,69356.9,3.64758,3.04833,70.80313432835821
1130360144_3,268.3,97.0,0.05021607030442175,58197.4494907,0.384458,78811.0,3.64758,1.43132,12.363532338308458
1130360109_0,7522.0,99.9,0.271386135095909,58032.383206,0.2,0.1,2.81779,122.045,90.42323383084577
1050360105_14,4886.0,99.7,0.3488776085241411,58009.12,0.2,16434400.0,2.3594,45.5381,4.120845771144278
2130360201_1,1.96,83.6,0.43331594523105604,58558.4931944,0.2,1969.06,2.24809,0.0174162,1.8396000000000001
1130360183_3,92.58,98.6,0.04781285550679778,58261.2397338,0.316582,114814.0,3.64758,0.714872,6.8511049723756905
1050360120_6,10230.0,100.0,0.282237361666524,58020.8923495,0.200021,0.1,2.75566,155.585,174.11248756218905
1130360199_1,9.549,91.7,0.5103568402200234,58287.325463,0.250496,9734.92,1.68324,0.0360367,1.1161458333333334
1050360115_0,10570.0,100.0,0.27747824696952356,58019.0056597,0.29964,0.1,2.8428,136.531,27.68547263681592
1130360184_6,77.34,99.4,0.07119113791425667,58266.2931134,0.282161,182147.0,4.0,1.10513,1.5117441860465115
1130360213_0,4.431,78.5,0.4874725039982104,58306.6320486,0.2,32343.4,1.7317,0.017844,0.9407563025210084
1130360161_1,10.4,95.1,0.011856331843564745,58224.7001736,0.238621,148740.0,4.0,0.0417406,2.40078125
1130360265_0,1.492,82.7,1.3833119327354702,58384.5907755,0.2,8331.29,1.1,0.00266572,1.4747619047619047
1130360156_3,57.1,99.4,0.02202379454207287,58214.5350579,0.312817,97432.9,3.64758,0.182469,12.430441176470588
1130360234_1,5.202,91.8,0.4510308998637353,58334.5292361,0.2,26088.9,1.88309,0.0266474,1.0715476190476192
1130360285_2,-30.69,-115.3,1.6632122030085352,58535.1424074,0.200004,0.1,3.64757,2.07774e-07,83.11323383084576
1130360203_2,49.6,99.2,0.33835051722145343,58290.3462963,0.2,676006.0,2.28947,0.3564,2.252
1130360247_1,2.316,41.1,0.40646675620194095,58354.4223495,1.02006,1.14015,2.07744,0.00595564,3.1142767295597484
1050360116_2,10590.0,100.0,0.3015784823563158,58020.1801273,0.2,2833730.0,2.65956,144.798,239.1067661691542
1050360115_14,10460.0,100.0,0.2807092331571002,58019.602662,0.274632,0.1,2.80602,140.18,266.873631840796
1130360157_3,48.72,99.2,0.02085841603085485,58215.7538194,0.299213,114906.0,3.64758,0.18052,3.291978021978022
1050360114_0,10800.0,99.9,0.2889653975482093,58018.3657292,0.2,0.1,2.72483,158.916,209.20507462686567
1130360145_1,262.5,95.2,0.049789389009647,58198.3514236,0.374677,88632.6,3.64758,1.61815,9.472835820895522
1130360196_2,1.317,78.0,0.3037941816837781,58282.8207176,0.2,9687.95,2.49563,0.0135186,1.2695098039215686
2130360208_1,1.901,50.9,1.5903125754160512,58603.4940394,0.200001,11620.0,1.19365,0.00236478,3.2776616915422885
1130360183_8,91.54,99.1,0.04874008805418523,58261.5646644,0.313268,116458.0,4.0,0.852409,2.787338709677419
1130360210_1,13.57,92.2,0.4247237342065819,58303.2864592,0.2,143268.0,1.96489,0.0699682,1.2087837837837838
1130360269_0,-1.064,-15.9,-1.7187825558463639,58390.236412,0.530788,0.1,3.64758,0.00289331,3.622189054726368
1130360260_1,0.8158,22.7,1.1919898639526836,58379.4307407,0.270647,469.101,1.1,0.00131458,0.9007692307692309
1050360110_5,8244.0,100.0,0.3288957177496613,58014.824375,0.2,14762400.0,2.48316,90.6693,12.347611940298506
1050360113_6,10350.0,99.9,0.3180262131941052,58017.4013773,0.2,9730040.0,2.55521,124.97,72.61990049751245
1130360238_1,0.9208,72.6,0.48066753663510525,58338.5174769,0.268455,995.516,1.65809,0.00346455,0.9263157894736843
1050360109_2,6914.0,100.0,0.3449564758709573,58013.3451736,0.2,17327200.0,2.39519,68.0666,3.0948756218905475
1130360265_1,0.8441,51.3,1.0161733349116877,58384.5925116,1.64212,0.1,1.1939,0.000782858,0.735
1130360212_0,6.005,59.3,0.38610561790919795,58305.0232176,0.221356,12662.9,2.03564,0.0446055,2.453655172413793
1130360133_0,1199.0,100.0,0.11331796295202663,58139.5642361,0.460818,63985.9,3.64758,8.24945,52.22642458100559
1130360265_2,1.393,74.2,0.653848813709281,58384.5929167,0.2,12262.0,1.1,0.00247338,0.5122727272727272
1050360113_7,10720.0,100.0,0.27781699282100286,58017.8477778,0.321595,0.1,2.86036,132.042,420.1469651741293
1130360169_0,0.8009,62.8,0.4532196367969307,58238.2711458,0.2,38338.2,1.57622,0.000965788,1.2027272727272729
1050360115_7,10550.0,100.0,0.277780555395008,58019.2798958,0.300567,0.1,2.84338,136.009,218.27034825870646
1050360104_3,4722.0,100.0,0.3507676697892862,58008.7156134,0.2,15921800.0,2.34699,43.3856,2.2135820895522387
1050360107_0,5139.0,99.9,0.3750828584484685,58011.8653241,0.2,19825300.0,2.23006,40.8615,28.436716417910446
1050360104_0,4556.0,100.0,0.35768567645420746,58008.4558218,0.2,16087300.0,2.31781,40.3658,5.99452736318408
1050360117_3,10110.0,100.0,0.2759936558226275,58021.4018866,0.288711,0.1,2.84491,134.931,382.83432835820895
1130360288_1,2.979,36.0,0.865312046410017,58542.7440162,0.376206,68.9438,1.19365,0.006561,3.010746268656716
1130360113_1,5762.0,100.0,0.2927709267596967,58036.6912616,0.2,11129200.0,2.66929,77.5933,15.063283582089552
1050360118_1,10030.0,100.0,0.29265888281208235,58022.4951273,0.2,1335530.0,2.70853,144.783,290.26462686567163
1130360162_2,8.368,74.1,0.6065540054198383,58228.24375,0.200025,297468.0,1.1,0.00715472,1.3969491525423727
2130360203_0,0.6983,55.1,0.4436898433890455,58572.1951852,0.2,3070.53,1.73116,0.00343084,1.294954954954955
1130360220_2,0.02158,0.8,0.2893305746216501,58314.542338,1.49892,0.1,1.2816,6.8667e-05,1.162051282051282
1050360106_10,4723.0,100.0,0.3851399949309509,58010.6431134,0.2,18963400.0,2.18739,35.6031,2.017860696517413
1050360117_1,10170.0,100.0,0.2741913982598696,58021.1448727,0.305313,0.1,2.86651,131.945,328.535223880597
1130360182_3,87.1,98.0,0.03296134307145798,58260.1444002,0.329003,92779.4,3.64758,0.393933,4.757837837837838
1130360216_2,1.505,67.8,0.43797900259602257,58309.0684028,0.2,17180.2,1.71041,0.00556359,0.998688524590164
1130360147_2,227.2,99.3,0.048039471430725005,58200.8607407,0.37555,83699.5,3.64758,1.08875,7.202198581560284
1130360162_6,2.314,17.6,0.6129961521869859,58228.6856829,0.206004,155871.0,1.19365,0.00280873,4.407386934673367
1130360146_9,244.7,97.6,0.04618856914360206,58199.7609722,0.389308,70535.6,3.64758,1.08373,13.440759493670885
1050360113_1,10710.0,100.0,0.308784280272126,58017.0759722,0.2,5355820.0,2.61436,138.952,186.13203980099502
1130360193_0,-6.918,-106.3,2.219975144174097,58279.2283102,0.2,2.07208,3.64758,1.73001e-08,7.9674829931972795
1050360111_6,10640.0,100.0,0.31115188085011086,58015.6674074,0.2,5522010.0,2.60279,136.246,36.56507462686567
1130360161_0,10.55,91.1,0.027338383597097688,58224.6328588,0.233952,170089.0,4.0,0.0549884,2.563354037267081
1050360116_3,10300.0,100.0,0.2837921269420453,58020.2447569,0.2,0.1,2.74913,155.568,296.8506467661692
1130360250_0,53.53,87.6,2.284470954014544,58357.4382986,0.2,130598.0,1.19365,0.0916858,164.13696517412936
1050360105_11,4757.0,99.8,0.35062148228128204,58009.1073727,0.2,16249800.0,2.35437,45.0125,1.4745273631840796
1130360212_1,5.309,81.6,0.5045228397059912,58305.9879861,0.316772,1993.33,1.4196,0.0123016,1.256865671641791
1130360275_0,2.45,87.4,0.5163031859844404,58397.771088,0.2,9096.0,1.74986,0.0107683,1.055576923076923
1130360168_0,1.035,59.3,0.42673226612713233,58237.306331,0.2,34084.2,1.55859,0.00145933,1.3064912280701755
1130360236_0,0.4551,12.4,0.1700896718027897,58336.5237963,0.94499,0.19202,3.64758,0.00577222,7.55625
1130360288_2,1.193,11.9,1.2289326540060481,58542.8085995,0.917117,0.100001,1.19365,0.00582791,15.81129353233831
1130360131_2,1207.0,99.9,0.11256859884277438,58137.5651852,0.486372,50430.6,3.64758,6.85611,130.16305263157895
1130360176_3,0.7438,33.6,1.5464536626084413,58247.3487037,0.2,6658.26,1.1,0.00121383,1.3440112994350282
1130360140_0,316.7,97.3,0.05767527433692093,58193.1971644,0.387771,82458.6,3.64758,1.86541,14.31776119402985
1130360184_5,62.59,99.2,0.061916762301182066,58266.2925116,0.291785,121513.0,4.0,0.808136,1.7408333333333335
1130360108_2,6930.0,100.0,0.29816669038290206,58031.8702315,0.2,8978510.0,2.64642,91.9099,155.96651741293533
1130360143_1,272.0,97.7,0.049804720511118,58196.8659954,0.39103,74042.7,3.64758,1.27151,8.619871794871795
1130360105_0,7603.0,100.0,0.30313682497346817,58028.7193403,0.2,9288180.0,2.62078,98.1809,95.40761194029851
1130360261_1,0.6217,54.8,0.3574675987780734,58380.6676505,0.339531,84.9578,2.21271,0.00411486,1.021358024691358
1050360104_10,4736.0,99.8,0.3556272656698848,58008.7953819,0.2,16458300.0,2.3286,42.5186,4.286069651741293
1130360156_1,61.26,99.4,0.023548047705994807,58214.2143634,0.315083,98355.0,3.64758,0.200958,5.036666666666667
1130360286_2,-4.855,-58.6,1.4562350221439397,58536.9515972,0.2,0.104064,3.64758,5.26968e-07,8.82776119402985
1130360205_1,70.65,98.9,0.10935055661485653,58296.2050379,0.248544,306092.0,3.64758,1.2827,3.689344262295082
1130360107_14,6368.0,100.0,0.31169664977691625,58030.7845089,0.2,12839500.0,2.5585,75.8744,61.83283582089552
1130360166_3,2.651,65.5,0.35049960653807133,58233.6475116,0.2,109539.0,1.28658,0.00190417,1.6101960784313727
1050360105_17,4710.0,99.9,0.35840226298110034,58009.1828588,0.2,17305000.0,2.31105,41.3087,24.774975124378113
1050360120_0,10190.0,100.0,0.270332116716699,58020.5663426,0.327864,0.1,2.91125,128.197,394.1594029850746
1130360181_1,82.25,93.0,0.03332614671559327,58259.2986111,0.31613,110723.0,3.64758,0.492528,9.387114427860697
1130360184_10,68.17,99.3,0.07254992567462655,58266.3568634,0.274319,178042.0,4.0,1.13772,1.8472950819672131
1050360104_8,4710.0,100.0,0.35280602526739496,58008.779919,0.2,16679700.0,2.33696,42.6586,5.31044776119403
1050360113_5,10920.0,99.9,0.3080619540138723,58017.3365278,0.2,4870020.0,2.61889,142.401,129.41343283582088
1130360242_0,-3.542,-22.8,2.591439023845828,58344.1254977,0.200033,0.183679,3.64758,2.7649e-07,5.070796019900498
1130360266_0,-8.741,-263.5,1.6810078561200354,58385.537581,0.2,0.59663,3.64758,4.04271e-07,19.02669724770642
2130360210_3,-2.024,-165.7,1.6895925847204225,58610.1983565,0.2,0.102969,3.64758,2.95324e-08,11.298588957055216
1130360194_1,1.186,44.8,0.059259327690774966,58280.9021412,0.2,9600.56,3.52949,0.030182,1.719065934065934
1130360111_3,7268.0,100.0,0.26765770514519105,58034.3937731,0.2,0.1,2.83666,120.245,181.09139303482587
1050360104_14,4694.0,99.9,0.3537134471242101,58008.971794,0.2,16638000.0,2.33413,42.375,23.9755223880597
1130360183_6,91.86,95.3,0.0496041789493478,58261.4320023,0.311203,128938.0,3.64758,0.656795,4.867313432835821
1130360161_2,10.44,93.3,0.02446281886317353,58224.7022917,0.226966,227286.0,4.0,0.0560793,2.1715315315315316
1130360163_4,3.477,43.5,0.4919906553535443,58229.7843981,0.209837,137655.0,1.1,0.00176559,1.7362142857142857
1130360146_5,248.5,96.9,0.04854123953805036,58199.3809491,0.378165,81835.1,3.64758,1.38307,7.627641025641026
1050360103_0,1982.0,100.0,0.49739105829242497,58005.3035185,0.200001,8080740.0,1.77927,8.97673,3.239900497512438
1050360108_3,5844.0,99.3,0.3550430730162551,58012.3155903,0.2,18563800.0,2.3312,52.886,23.230845771144278
1130360205_2,70.49,98.8,0.10649243192510142,58296.2651042,0.260019,238926.0,3.64758,1.13351,5.295025380710659
1130360168_2,-0.8569,-14.0,2.02701599753578,58237.6947569,0.2,17244.9,3.64758,4.43967e-28,1.4106999999999998
1050360118_0,9931.0,100.0,0.2725264386609,58022.237963,0.295656,0.1,2.86769,132.5,398.60437810945274
1050360105_24,4964.0,99.9,0.3492031652768238,58009.4925579,0.2,16980000.0,2.3587,47.1167,9.650597014925372
1050360108_7,5941.0,99.9,0.35724182568841,58012.4503125,0.2,19268800.0,2.31915,52.9539,11.74273631840796
1130360256_0,1.969,77.0,0.5046869145949272,58371.2578241,0.2,11093.3,1.8133,0.00943972,1.146060606060606
1050360120_5,10280.0,100.0,0.2818369662481001,58020.8877546,0.253672,0.1,2.7823,142.367,69.77611940298507
1130360248_1,6.841,93.8,0.48982965456357364,58355.4545718,0.353346,848.22,1.58261,0.0193795,0.8630508474576272
1130360175_3,0.03284,2.1,0.9217008748476087,58245.2931134,0.282365,0.1,1.1,0.000620829,1.6746296296296297
1130360230_0,38.62,99.0,0.3140334099099176,58326.6445486,0.2,563884.0,2.36636,0.297818,2.136041666666667
1130360187_0,32.85,97.0,0.293821506120013,58270.9903704,0.2,596343.0,2.41344,0.248982,2.7316915422885573
1130360256_1,2.085,69.7,0.4634553423434922,58371.3863079,0.461314,87.3791,1.15281,0.00276239,1.0866129032258065
1130360109_4,7607.0,99.9,0.2834516041160671,58032.8366667,0.2,2233470.0,2.74252,113.541,7.276567164179104
2130360208_2,1.363,38.6,1.1291059950270321,58603.5583681,0.2,5286.49,1.1,0.0022211,1.2437313432835821
1130360238_2,0.07135,2.3,0.15472409456675762,58338.5185995,1.08168,0.151113,3.64758,0.00279591,5.520700000000001
1130360284_2,1.667,81.2,0.4347056037146808,58505.3394097,0.2104,4542.52,1.87347,0.00866687,0.8829126213592233
1130360169_1,0.7364,55.8,0.24487706462904738,58238.2718981,0.2,30710.7,2.05185,0.00153947,1.2308196721311475
